class,phrase,table_fqn,query_count,unique_users,owning_skill_id,hub_skill_id,genie_space_id,genie_space_name,registered_table_count,actual_used_table_count,unused_registered_count,unregistered_used_count,used_not_documented_count,top_used_tables,unused_registered_sample,unregistered_used_sample,used_not_documented_sample,suggested_action
A,iban_ftd_dateid,,20,,identity-jurisdiction-and-regulation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'iban_ftd_dateid' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,loggedintpdepositor,,20,,customer-action-audit-trail,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'loggedintpdepositor' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,moneyfarm_ftd_dateid,,20,,identity-jurisdiction-and-regulation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'moneyfarm_ftd_dateid' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,moneyfarm_ftd_dateid,,20,,identity-jurisdiction-and-regulation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'moneyfarm_ftd_dateid' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,moneyfarm_ftda,,20,,identity-jurisdiction-and-regulation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'moneyfarm_ftda' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,moneyfarm_ftda,,20,,identity-jurisdiction-and-regulation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'moneyfarm_ftda' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,loggedinibandepositor,,20,,customer-action-audit-trail,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'loggedinibandepositor' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,tp_ftd_date,,20,,identity-jurisdiction-and-regulation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'tp_ftd_date' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,tp_ftd_date,,20,,identity-jurisdiction-and-regulation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'tp_ftd_date' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,moneyfarm_ftd_date,,20,,identity-jurisdiction-and-regulation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'moneyfarm_ftd_date' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,moneyfarm_ftd_date,,20,,identity-jurisdiction-and-regulation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'moneyfarm_ftd_date' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,iban_ftd_date,,20,,identity-jurisdiction-and-regulation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'iban_ftd_date' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,iban_ftd_date,,20,,identity-jurisdiction-and-regulation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'iban_ftd_date' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,options_ftd_date,,20,,revenue-options-platform,domain-revenue-and-fees,,,,,,,,,,,,PROMOTE phrase 'options_ftd_date' from sub-skill triggers to hub 'domain-revenue-and-fees' triggers
A,options_ftd_date,,20,,identity-jurisdiction-and-regulation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'options_ftd_date' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,options_ftd_date,,20,,revenue-options-platform,domain-revenue-and-fees,,,,,,,,,,,,PROMOTE phrase 'options_ftd_date' from sub-skill triggers to hub 'domain-revenue-and-fees' triggers
A,options_ftd_date,,20,,revenue-options-platform,domain-revenue-and-fees,,,,,,,,,,,,PROMOTE phrase 'options_ftd_date' from sub-skill triggers to hub 'domain-revenue-and-fees' triggers
A,options_ftd_date,,20,,identity-jurisdiction-and-regulation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'options_ftd_date' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,tp_ftd_dateid,,20,,identity-jurisdiction-and-regulation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'tp_ftd_dateid' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,tp_ftd_dateid,,20,,identity-jurisdiction-and-regulation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'tp_ftd_dateid' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,options_ftd_dateid,,20,,revenue-options-platform,domain-revenue-and-fees,,,,,,,,,,,,PROMOTE phrase 'options_ftd_dateid' from sub-skill triggers to hub 'domain-revenue-and-fees' triggers
A,options_ftd_dateid,,20,,identity-jurisdiction-and-regulation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'options_ftd_dateid' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,options_ftd_dateid,,20,,revenue-options-platform,domain-revenue-and-fees,,,,,,,,,,,,PROMOTE phrase 'options_ftd_dateid' from sub-skill triggers to hub 'domain-revenue-and-fees' triggers
A,options_ftd_dateid,,20,,revenue-options-platform,domain-revenue-and-fees,,,,,,,,,,,,PROMOTE phrase 'options_ftd_dateid' from sub-skill triggers to hub 'domain-revenue-and-fees' triggers
A,options_ftd_dateid,,20,,identity-jurisdiction-and-regulation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'options_ftd_dateid' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,global_ftd_dateid,,20,,identity-jurisdiction-and-regulation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'global_ftd_dateid' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,global_ftd_dateid,,20,,identity-jurisdiction-and-regulation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'global_ftd_dateid' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
